UniversalMessageId,Message,Day
TWITTER_4_1234158299211272193,How groups are 'pulling out all the stops' to accurately count people of color for census via Pulling out all the stops to count ILLEGALS to increase DEMOCRATS congressional seats...fixed it for you.,2020-03-01
TWITTER_7_1234146128423198721,"Seeing how the census is expanded to count non Citizens in determining representation, this really Confirms why the founders created the Electoral College, to make sure the heavily populated areas don't overtake the voice of America, especially now with illegal aliens involved",2020-03-01
TWITTER_7_1234145506877677570,"won't impeach Biden over the Burisma situation, because they will control the House. The die is cast to increase Blue state House seats with the census counting all the illegals here waiting on asylum claims. Bill not only wants to regain power, he wants to make it",2020-03-01
TWITTER_7_1234142848997634050,Better look at what the governor said! The entire state will lose congressional seats! Want to bet. Census coming. A democrat sewer! Illegal immigrants largely in NYC.,2020-03-01
TWITTER_8_1234142379793420289,"The census allocates seats in Congress and Electoral votes to illegal immigrants.If you live in a blue state with many illegals, you know what to do.",2020-03-01
TWITTER_7_1234142233567416320,"He's hoping that their schemes like open borders, felons voting, drivers licenses for illegals (for voting), no citizen question on census, etc will work to replace us...",2020-03-01
TWITTER_2_1234137349828829184,"Trump acts illegally again: a campaign mailer says it's a Census from the GOP aimed to lower response rates. The US Census mandated by US Constitution will be released mid-March, determines political representation and over $675 billion in federal",2020-03-01
TWITTER_7_1234135602464989184,And will illegals be counted?,2020-03-01
TWITTER_7_1234130441617145856,N.Y. can't afford to deport illegal aliens especially before the Census because they need the body count to retain seats in congress. If illegals are not counted N.Y. would lose districts seats.,2020-03-01
TWITTER_8_1234129462310121472,"And, more taxpayer funds for those illegals. The census determines reps AND allotment of tax funds. We treat illegals better than veterans.",2020-03-01
TWITTER_2_1234117539141210119,WHY DO DEMOCRATS SUPPORT SANCTUARY CITIES ? IT'S POLITICS THE MORE PEOPLE THE MORE SEATS IN CONGRESS AND MORE FED MONEY. THAT'S WHY THEY FIGHT THE CITIZENS QUESTION ON THE CENSUS. IT'S NOT TO PROTECT ILLEGALS IT'S ABOUT POWER,2020-03-01
TWITTER_7_1234105977156317184,"So do open borders, sanctuary cities and drivers licenses for illegals Illegals counted in the census give Dems House seats which negate several smaller states representation",2020-03-01
TWITTER_2_1234102739191418881,"And why Dems want illegals they helped flood the country with counted in the census, as everyone has thought all along, for VOTES period.",2020-03-01
TWITTER_7_1234100493464588288,But you fvcking a$$holes removed the citizenship question which prevented illegals from being counted towards House representation giving Blue States more representatives you POS. Stop trying to blow hot air up asses Marxist traitor. We know exactly what you're trying to pull.,2020-03-01
TWITTER_7_1234091098978607108,I heard first hand that people in Maryland are going to poll illegal immigrants in the census to change the demographics to get money for schools because parents have school choice and enrollments are low. I am sure illegal voting will be next,2020-03-01
TWITTER_7_1234081065108676610,Dont Illegals already vote in Presidential Elections already?Sanctuary states/cities issues drivers licenses so that * NY - anyone can present a drivers license to vote in Federal Elections.* CA - drivers licenses are used in Census increasing Electoral Votes in CA.,2020-03-01
TWITTER_7_1234073031439462400,"Both Democrats & Republicans opposed the citizenship question because the US Constitution, (14th Amend., sect. ) requires Representatives to be apportioned ""counting the whole number of persons in each state"", not just citizens. Excluding non-citizens from the count is illegal.",2020-03-01
TWITTER_7_1234051925521334273,"records spanning a decade to give or take from his year of birth was from Zwolen. There is no record of his birth, life, etc from Minsk, but that is what he put on the census records while he was being an illegal immigrant in the early and census records.",2020-03-01
TWITTER_7_1234027379179347969,"She doesnt even hide the fact that she not only approves of illegal immigration, she encourages census fraud. Shes so dumb she probably doesnt even realize how shes exposing herself right now. She talks about corruption then openly endorses it.",2020-03-01
TWITTER_2_1234026210503602176,"RealJamesWoods: How groups are feathering illegals into the census to create more Democrat seats in Congress. There, fixed it for you. apple.news/AL2pHcFrMR6Kwz",2020-03-01
TWITTER_7_1234021038972903425,Isn't this illegal since they are not actual census takers?,2020-03-01
TWITTER_7_1234000940493156353,The census count is to find out how many CITIZENS live in the U.S. It's not to find out how many ILLEGAL people are here and to give them representation.,2020-03-01
TWITTER_2_1233987539079442437,BULLSHIT NO ILLEGAL should be receiving a penny from the U.S. TAXPAYER! This SCAM and FRAUD is used to gain more Congressional Seats for the CORRUPT DEMOCRAT PARTY Deport or Eliminate Congressional seating based on a FRAUDULENT CENSUS,2020-03-01
TWITTER_7_1234321091327406082,With you on this also think census data should show if you are a citizen it makes me want to not fill out a census form to counteract all the illegals who do,2020-03-01
TWITTER_8_1234320064528166914,"This is an illegal attempt to mislead the American people and capitalize on the reputation of the US Census Bureau for political purposes, a clear violation of the Deceptive Mail Prevention and Enforcement Act. The postmaster general should take immediate action!",2020-03-01
TWITTER_7_1234308406556557313,As a citizen it makes me want to not fill out a census form to counteract all the illegals who do,2020-03-01
TWITTER_7_1234306201158082560,"Whatever happens it needs to happen before the census and the hundreds of billions that California is set to gain by having an artificially inflated population through illegals, homeless and whoever they dig up.",2020-03-01
TWITTER_7_1234303833234214912,"There are things concerning this particular census that concern me: ) IF Trump remains on office, will info supplied in census be used against us? ) Why is there still a ""race"" question? I thought this was deemed ILLEGAL. WTH?",2020-03-01
