UniversalMessageId,Message,Day
TWITTER_7_1243490450943565824,"Hey , Biden is now accused of a gross and violent sexual assault allegation, that he allegedly forcibly fingered a womans vagina against her will. Do you think or ANYONE in the MSM should maybe look into this?!?",2020-03-27
TWITTER_7_1243648119818108929,"Oh I see now not only is the race but will be again too. I want structural change too, vision means having your eyes on the census and the next map. Bidens coattails have the potential to ensure positive change that cant be rolled back.",2020-03-27
TWITTER_7_1243617198452568066,"After Trumps Oval Office disaster Biden gave one of the most presidential addresses in modern history. He is winning the Nom and projected to win in Nov with a once in a generation realignment of the electoral map.(in a census year!)If this is Joe asleep, Ill take years.",2020-03-27
TWITTER_7_1244084681387184129,"That's like putting a stillbirth at risk of SIDS.With Biden at top of ticket, Trump is getting re-elected. In all likelihood, state ledges go R in a census year, meaning REDMAP in time for the house elections. I don't see senate flipping til at the earliest.",2020-03-28
TWITTER_7_1244024300149104640,AOC is a lame brain. Crap flows like a river from her mouth. Shes a younger version of Joe Biden. Lets hope after the census her district will be eliminated and can go back to turn tricks at the bar. I mean mixing drinks,2020-03-28
TWITTER_7_1243980743887347712,On-the-ground census activity suspended. Main political foe Joe Biden is campaigning from a man cave.,2020-03-28
TWITTER_7_1244304983992000512,Or he wanted it to happen? Caused it or caused it to run unchecked for months. Hamper the census? Stop Biden? Stopped delay the gen election? Voting? Let the vulnerable suffer even more as he takes the ACA n Snap away from them while theyre unemployed bc of the virus?,2020-03-29
TWITTER_7_1244403081187450881,"Voter continue to increase since .... elderly vote continues to decrease... also, Joe Biden won in RED STATES with low numbers.",2020-03-29
TWITTER_7_1244377772174102529,Yeah and vote for Andrew Yang. Allegations against Biden. Yang is clean.,2020-03-29
TWITTER_7_1244597225826762753,"You're right about him emboldening white suprems because he is more overt with his racism but Biden is still just as racist. Obama tried to appoint a conservative judge during his last term, and Biden is even further to the right than him. The fucking with the census was awful",2020-03-30
TWITTER_7_1244554887578505217,"Actual data disagrees that youth turned out in in any significant fashion, esp vs Obama Biden contests. This go round with Biden, it appears African American voters will turn up for Biden, based on the Primaries to date.",2020-03-30
TWITTER_7_1244802118554456076,"Im not as concerned about who beats DT, as the down ballot. GOP has allowed everything DT has done. We have to get them out on all levels. (Many of the state legislatures will be responsible for redistricting after the census.) I think Biden can influence those elections more.",2020-03-30
TWITTER_4_1245040619107635201,can house extend the date of census ? Also how promoting importance of census by Presidential candidates Joe Biden & Bernie. This pandemic has a huge impact on census results.,2020-03-31
TWITTER_7_1245055157970354182,"Before you side line Biden, could you wait for him to win the fucking nomination first? Its barely spring. Stay indoors, complete your census form, and we will see you this summer.",2020-03-31
TWITTER_2_1245052664347414528,Be sure to put your Vote Trump Slip into the Census REPORT! In case they'd be any doubt about some IDIOTS voting for Biden .,2020-03-31
TWITTER_8_1245551887392407552,Joe Biden continues his media gaffes...While the Democrats wage war on possible treatment for coronavirus...And Mike Lindell speaks to the power of prayer amidst the COVID19 pandemic!!,2020-04-01
TWITTER_7_1245367629809954818,"Best of luck studying turnout history.. all available on census.gov(Thats how you would know Biden is the safest bet, by combining historical data with current trends)",2020-04-01
TWITTER_2_1245350378004271106,"Don't forget, If you're voting for Joe Biden you have to check that you are ""not american"" on the census....",2020-04-01
TWITTER_4_1245372248032075776,"Watching I am % convinced that she should be Bidens s choice for VP. She is explaining the importance of the census in the most simplistic ways and why its so important. AND she is pushing Vote by Mail, Ive done that for over yrs, no lines WOOHOO.",2020-04-01
TWITTER_2_1245371741490249729,"Um, no. Words come to mind - Authoritarian Oligarchy, stealing elections, voter suppression to the extreme, stealing the election - again! Why isn't Dem Leadership up in arms? How about Biden? Where's Bernie?",2020-04-01
TWITTER_7_1245383922000822272,"Have fun learning not to talk outta your ass and learning about voter turnout history instead.Its all available on census.gov.When you combine that data with current turnout data trends, Biden beats Trump.Educate yourself. THEN talk",2020-04-01
TWITTER_2_1245405804171321344,"Gov. Cuomo called the fact that we need China to supply us with the PPE for the a ""cruel twist of fate"" & he ""doesn't know how we got here"".Seriously?Neoliberal globalists like Joe Biden voting for bad trade deals is ""how we got here"".",2020-04-01
TWITTER_7_1245301179611000832,Don't fill it out. They want to gove information to the deep state. The very same people pushing for one world order. The snakes in DC are the Democrats who are pushing for Biden to win the election. Deep stare knows Biden won't make it if he were to win the election.,2020-04-01
TWITTER_7_1245421401521000448,Where is Bidens tweet about the census? Ya lets go with the guy who doesnt know what day it is...,2020-04-01
TWITTER_7_1245416343391928320,"******************************************UN-DOCTORED, UN-EDITED VIDEOOF JOE BIDEN PINCHING GIRL'S BREAST*******************************************",2020-04-01
TWITTER_7_1245425569115910145,on BIDEN IS A PEDOPHILEWATCH THE VIDEO....,2020-04-01
TWITTER_7_1245433719420121089,"You get that when Biden loses massively the Republicans will have an iron grip on almost every state right?With control of the census and state districting, Republicans will destroy democracy for the foreseeable future.And this is before getting into climate change.",2020-04-01
TWITTER_7_1245446141094907905,"Would Sleepy Joe Biden count in the census numbers???Because his ass aint really there, huh DNC?",2020-04-01
TWITTER_8_1245443746776440839,People are dying that have never died before.- Joe Biden,2020-04-01
TWITTER_8_1245462385311154176,"Folks, it is Super Thursday, dont forget to vote in the Census. Biden for Senate!",2020-04-01
TWITTER_7_1245460314419646465,"I'm counting the census on your accusers so for we have credible women. Drop out and rest up old man , no one wants a corrupt right wing conservative rapist to lead us except the DNC herd . Joe ""Nothing will fundamentally change for billionaires"" Biden",2020-04-01
TWITTER_2_1245458690955771905,"JoeBiden: Folks, its Census Day! The Census only takes a few minutes to complete but will help determine the future of your community for the next decade. Head to census.gov to get counted today.",2020-04-01
TWITTER_7_1245477574509301762,Not only that Biden running for President you ain't heard shit. Today is supposed to the census ain't heard shit. EYES OPEN,2020-04-01
TWITTER_8_1245472598495883264,"Hey Fat, you gonna count the other Biden on your census too?",2020-04-01
TWITTER_7_1245471500804788226,Hey Uncle Joe Biden... will the Census tell you where Tara Reade lives so you can allegedly sexual assault her again?,2020-04-01
TWITTER_2_1245466077309665280,"GiffordsCourage: RT JoeBiden: Folks, its Census Day! The Census only takes a few minutes to complete but will help determine the future of your community for the next decade. Head to census.gov to get counted today.",2020-04-01
TWITTER_7_1245465655496921089,There are folks that hated the census and would shoot the census man if he came near their home in the days when YOU were a kid Biden. Now you are pushing it?,2020-04-01
TWITTER_7_1245492501760200704,What Latino knows enough about Biden to follow his English-exclusive Twitter but is just hearing about the census and doesn't read English?,2020-04-01
TWITTER_7_1245489658093613058,"Lots of trolls here. Not sure why they're trolling the census, but trolls be trolling.I'm voting for Biden! Time to get Agent Orange out of the White House!",2020-04-01
TWITTER_2_1245488890305273856,"JoeBiden: Amigos, es el Da del Censo! Solo toma unos minutos completar el Censo, pero ayudar a determinar el futuro de su comunidad para la prxima dcada. Visite census.gov para que lo cuenten hoy.",2020-04-01
